GEO.id,GEO.id2,GEO.display-label,VD012,VD013,VD040,VD067,VD068,VD074,VD075
Id,Id2,Geography,GEOGRAPHIC AREA CODES - State (FIPS),GEOGRAPHIC AREA CODES - County,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area,AREA CHARACTERISTICS - Area (Land),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Internal Point (Latitude),AREA CHARACTERISTICS - Internal Point (Longitude)
0500000US01001,01001,"Autauga County, Alabama",01,001,33860,    1539582278,      25775735,+32.5363818,-086.6444901
0500000US01003,01003,"Baldwin County, Alabama",01,003,19300,    4117521611,    1133190229,+30.6592183,-087.7460666
0500000US01005,01005,"Barbour County, Alabama",01,005,21640,    2291818968,      50864716,+31.8706701,-085.4054562
0500000US01007,01007,"Bibb County, Alabama",01,007,13820,    1612480789,       9289057,+33.0158929,-087.1271475
0500000US01009,01009,"Blount County, Alabama",01,009,13820,    1669961855,      15157440,+33.9774479,-086.5672464
0500000US01011,01011,"Bullock County, Alabama",01,011,99999,    1613056905,       6056528,+32.1017589,-085.7172613
0500000US01013,01013,"Butler County, Alabama",01,013,99999,    2011976894,       2726814,+31.7516670,-086.6819689
0500000US01015,01015,"Calhoun County, Alabama",01,015,11500,    1569189995,      16624267,+33.7717061,-085.8225133
0500000US01017,01017,"Chambers County, Alabama",01,017,46740,    1545009282,      17048142,+32.9179433,-085.3918121
0500000US01019,01019,"Cherokee County, Alabama",01,019,99999,    1434075952,     119858898,+34.0695153,-085.6542417
0500000US01021,01021,"Chilton County, Alabama",01,021,13820,    1794483586,      20586383,+32.8540595,-086.7266275
0500000US01023,01023,"Choctaw County, Alabama",01,023,99999,    2365954748,      19059251,+31.9910082,-088.2488874
0500000US01025,01025,"Clarke County, Alabama",01,025,99999,    3207609488,      36542656,+31.6855211,-087.8186244
0500000US01027,01027,"Clay County, Alabama",01,027,99999,    1564252280,       5284628,+33.2678085,-085.8620510
0500000US01029,01029,"Cleburne County, Alabama",01,029,99999,    1450652767,       2365681,+33.6719810,-085.5161090
0500000US01031,01031,"Coffee County, Alabama",01,031,21460,    1758528786,       3944730,+31.4021833,-085.9892014
0500000US01033,01033,"Colbert County, Alabama",01,033,22520,    1534877333,      76430813,+34.7031120,-087.8014569
0500000US01035,01035,"Conecuh County, Alabama",01,035,99999,    2201894769,       6644940,+31.4282925,-086.9920291
0500000US01037,01037,"Coosa County, Alabama",01,037,10760,    1685891075,      39946646,+32.9314453,-086.2434818
0500000US01039,01039,"Covington County, Alabama",01,039,99999,    2668869505,      34526309,+31.2439873,-086.4487206
0500000US01041,01041,"Crenshaw County, Alabama",01,041,99999,    1576888006,       5376392,+31.7328256,-086.3192219
0500000US01043,01043,"Cullman County, Alabama",01,043,18980,    1903228333,      52266921,+34.1319229,-086.8692666
0500000US01045,01045,"Dale County, Alabama",01,045,21460,    1453371157,       4016457,+31.4306536,-085.6094760
0500000US01047,01047,"Dallas County, Alabama",01,047,42820,    2534807386,      39134826,+32.3335397,-087.1143556
0500000US01049,01049,"DeKalb County, Alabama",01,049,22840,    2012662359,       4123588,+34.4609290,-085.8039920
0500000US01051,01051,"Elmore County, Alabama",01,051,33860,    1601867593,      99862541,+32.5972286,-086.1427385
0500000US01053,01053,"Escambia County, Alabama",01,053,99999,    2447746932,      20873208,+31.1217475,-087.1684290
0500000US01055,01055,"Etowah County, Alabama",01,055,23460,    1385618994,      35322991,+34.0476377,-086.0344203
0500000US01057,01057,"Fayette County, Alabama",01,057,99999,    1625631609,       4392821,+33.7322485,-087.7520486
0500000US01059,01059,"Franklin County, Alabama",01,059,99999,    1641587713,      32897905,+34.4419884,-087.8428147
0500000US01061,01061,"Geneva County, Alabama",01,061,20020,    1487710425,      11765293,+31.0908664,-085.8243464
0500000US01063,01063,"Greene County, Alabama",01,063,46220,    1676007032,      33231212,+32.8444965,-087.9642005
0500000US01065,01065,"Hale County, Alabama",01,065,46220,    1667803914,      32525967,+32.7527958,-087.6230608
0500000US01067,01067,"Henry County, Alabama",01,067,20020,    1454926258,      16986789,+31.5169779,-085.2399712
0500000US01069,01069,"Houston County, Alabama",01,069,20020,    1501737720,       4739984,+31.1581928,-085.2963976
0500000US01071,01071,"Jackson County, Alabama",01,071,42460,    2791664869,     126657194,+34.7635224,-085.9774003
0500000US01073,01073,"Jefferson County, Alabama",01,073,13820,    2878192209,      32474487,+33.5534439,-086.8965359
0500000US01075,01075,"Lamar County, Alabama",01,075,99999,    1566544654,       1600679,+33.7870852,-088.0874309
0500000US01077,01077,"Lauderdale County, Alabama",01,077,22520,    1729327931,     138027479,+34.9041221,-087.6509966
0500000US01079,01079,"Lawrence County, Alabama",01,079,19460,    1788846568,      68688464,+34.5297759,-087.3218651
0500000US01081,01081,"Lee County, Alabama",01,081,12220,    1573510728,      21530362,+32.6040644,-085.3530477
0500000US01083,01083,"Limestone County, Alabama",01,083,26620,    1450228326,     122381869,+34.8102387,-086.9813995
0500000US01085,01085,"Lowndes County, Alabama",01,085,33860,    1854199648,      23723525,+32.1478880,-086.6505859
0500000US01087,01087,"Macon County, Alabama",01,087,46260,    1577005015,      11194263,+32.3870267,-085.6928870
0500000US01089,01089,"Madison County, Alabama",01,089,26620,    2076116529,      28771340,+34.7642377,-086.5510803
0500000US01091,01091,"Marengo County, Alabama",01,091,99999,    2530112461,      14994547,+32.2475911,-087.7910910
0500000US01093,01093,"Marion County, Alabama",01,093,99999,    1922526826,       3313145,+34.1382194,-087.8815510
0500000US01095,01095,"Marshall County, Alabama",01,095,10700,    1465522757,     148503356,+34.3095637,-086.3216681
0500000US01097,01097,"Mobile County, Alabama",01,097,33660,    3184223082,    1073750500,+30.6845730,-088.1965684
0500000US01099,01099,"Monroe County, Alabama",01,099,99999,    2656485275,      22643193,+31.5803324,-087.3832656
0500000US01101,01101,"Montgomery County, Alabama",01,101,33860,    2031190777,      40571253,+32.2036505,-086.2038308
0500000US01103,01103,"Morgan County, Alabama",01,103,19460,    1500476319,      51064861,+34.4544844,-086.8464021
0500000US01105,01105,"Perry County, Alabama",01,105,99999,    1863920409,      10918516,+32.6390053,-087.2938269
0500000US01107,01107,"Pickens County, Alabama",01,107,99999,    2282837059,      22578169,+33.2968085,-088.0968780
0500000US01109,01109,"Pike County, Alabama",01,109,45980,    1740715643,       2362806,+31.7987263,-085.9419965
0500000US01111,01111,"Randolph County, Alabama",01,111,99999,    1503616599,       9285288,+33.2964753,-085.4640679
0500000US01113,01113,"Russell County, Alabama",01,113,17980,    1660545751,      15673340,+32.2898113,-085.1869798
0500000US01115,01115,"St. Clair County, Alabama",01,115,13820,    1636619393,      56300062,+33.7129627,-086.3156631
0500000US01117,01117,"Shelby County, Alabama",01,117,13820,    2032960300,      63700594,+33.2629366,-086.6781042
0500000US01119,01119,"Sumter County, Alabama",01,119,99999,    2341057426,      24436353,+32.5974811,-088.2000571
0500000US01121,01121,"Talladega County, Alabama",01,121,45180,    1908239516,      60944144,+33.3692774,-086.1758045
0500000US01123,01123,"Tallapoosa County, Alabama",01,123,10760,    1855780057,     128808796,+32.8633694,-085.7995532
0500000US01125,01125,"Tuscaloosa County, Alabama",01,125,46220,    3423328940,      76395592,+33.2902022,-087.5228598
0500000US01127,01127,"Walker County, Alabama",01,127,13820,    2049177420,      36263761,+33.7915714,-087.3010918
0500000US01129,01129,"Washington County, Alabama",01,129,99999,    2797722307,      21650857,+31.4069737,-088.2020776
0500000US01131,01131,"Wilcox County, Alabama",01,131,99999,    2301200113,      48985152,+31.9903296,-087.3022049
0500000US01133,01133,"Winston County, Alabama",01,133,99999,    1587607882,      48922827,+34.1558884,-087.3641471
0500000US02013,02013,"Aleutians East Borough, Alaska",02,013,99999,   18083148800,   20792209033,+55.2437223,-161.9507485
0500000US02016,02016,"Aleutians West Census Area, Alaska",02,016,99999,   11370762625,   25190643524,+51.9594469,+178.3388130
0500000US02020,02020,"Anchorage Municipality, Alaska",02,020,11260,    4415108963,     663860984,+61.1775490,-149.2743541
0500000US02050,02050,"Bethel Census Area, Alaska",02,050,99999,  105075822708,   12779523593,+60.9289164,-160.1533502
0500000US02060,02060,"Bristol Bay Borough, Alaska",02,060,99999,    1304947207,     993830067,+58.7313725,-156.9866122
0500000US02068,02068,"Denali Borough, Alaska",02,068,99999,   33026000538,      66068790,+63.6827316,-150.0267191
0500000US02070,02070,"Dillingham Census Area, Alaska",02,070,99999,   48092912615,    6077223732,+59.8248160,-158.6022333
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",02,090,21820,   19005874393,     273188119,+64.6908322,-146.5998673
0500000US02100,02100,"Haines Borough, Alaska",02,100,99999,    6005146534,    1053874968,+59.0999054,-135.5781024
0500000US02105,02105,"Hoonah-Angoon Census Area, Alaska",02,105,99999,   19489439091,    8778085294,+58.0764336,-135.1850997
0500000US02110,02110,"Juneau City and Borough, Alaska",02,110,27940,    6997968643,    1429575134,+58.3727004,-134.1787807
0500000US02122,02122,"Kenai Peninsula Borough, Alaska",02,122,99999,   41634915224,   22473290427,+60.3663727,-152.3219731
0500000US02130,02130,"Ketchikan Gateway Borough, Alaska",02,130,28540,   12583232994,    4649414062,+55.4499378,-131.1066847
0500000US02150,02150,"Kodiak Island Borough, Alaska",02,150,28980,   16963331761,   14173062281,+57.5536114,-153.6309109
0500000US02164,02164,"Lake and Peninsula Borough, Alaska",02,164,99999,   61258419419,   24010457489,+58.2050652,-156.7051884
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",02,170,11260,   63734160198,    1682737402,+62.1821735,-149.4079740
0500000US02180,02180,"Nome Census Area, Alaska",02,180,99999,   59470685832,   13768011766,+64.7836858,-164.1889119
0500000US02185,02185,"North Slope Borough, Alaska",02,185,99999,  229720054439,   15801179317,+69.4493427,-153.4728302
0500000US02188,02188,"Northwest Arctic Borough, Alaska",02,188,99999,   92132564828,   13406688095,+67.0050655,-160.0210864
0500000US02195,02195,"Petersburg Census Area, Alaska",02,195,99999,    8500293927,    6221367848,+56.6396123,-133.5279958
0500000US02198,02198,"Prince of Wales-Hyder Census Area, Alaska",02,198,99999,   10160193695,    9739418122,+55.4156834,-132.8757340
0500000US02220,02220,"Sitka City and Borough, Alaska",02,220,99999,    7434143788,    5027404028,+57.1425085,-135.3326236
0500000US02230,02230,"Skagway Municipality, Alaska",02,230,99999,    1171515798,      30331334,+59.5750974,-135.3354181
0500000US02240,02240,"Southeast Fairbanks Census Area, Alaska",02,240,99999,   64150915284,     752795246,+63.8649972,-143.2186282
0500000US02261,02261,"Valdez-Cordova Census Area, Alaska",02,261,99999,   88680877051,   15799689879,+61.3498403,-145.0231406
0500000US02270,02270,"Wade Hampton Census Area, Alaska",02,270,99999,   44240705695,    6711999401,+62.2831737,-163.1909497
0500000US02275,02275,"Wrangell City and Borough, Alaska",02,275,99999,    6582411037,    2384276261,+56.2791206,-132.0403255
0500000US02282,02282,"Yakutat City and Borough, Alaska",02,282,99999,   19812002035,    4696710283,+59.9990832,-140.2395926
0500000US02290,02290,"Yukon-Koyukuk Census Area, Alaska",02,290,99999,  376855656455,    5956563857,+65.3761313,-151.5768554
0500000US04001,04001,"Apache County, Arizona",04,001,99999,   29001443825,      54175788,+35.3858453,-109.4937467
0500000US04003,04003,"Cochise County, Arizona",04,003,43420,   15969063883,     137025224,+31.8817928,-109.7541201
0500000US04005,04005,"Coconino County, Arizona",04,005,22380,   48222689085,     109964090,+35.8296919,-111.7737277
0500000US04007,04007,"Gila County, Arizona",04,007,37740,   12322988718,      97111978,+33.7896177,-110.8118696
0500000US04009,04009,"Graham County, Arizona",04,009,40940,   11972471194,      47833765,+32.9318277,-109.8783103
0500000US04011,04011,"Greenlee County, Arizona",04,011,40940,    4773673819,      13745365,+33.2388723,-109.2423231
0500000US04012,04012,"La Paz County, Arizona",04,012,99999,   11653984341,      36581791,+33.7276249,-114.0387933
0500000US04013,04013,"Maricopa County, Arizona",04,013,38060,   23828260196,      62795719,+33.3465408,-112.4955335
0500000US04015,04015,"Mohave County, Arizona",04,015,29420,   34475546921,     387371395,+35.7177050,-113.7496891
0500000US04017,04017,"Navajo County, Arizona",04,017,43320,   25771473007,      24078377,+35.3909336,-110.3209076
0500000US04019,04019,"Pima County, Arizona",04,019,46060,   23794311939,       5337525,+32.1282374,-111.7830177
0500000US04021,04021,"Pinal County, Arizona",04,021,38060,   13896869603,      22331525,+32.9189100,-111.3672569
0500000US04023,04023,"Santa Cruz County, Arizona",04,023,35700,    3203598541,       3088171,+31.5259036,-110.8451898
0500000US04025,04025,"Yavapai County, Arizona",04,025,39140,   21039764981,      11501683,+34.6300439,-112.5737449
0500000US04027,04027,"Yuma County, Arizona",04,027,49740,   14281174361,      13253868,+32.7739424,-113.9109050
0500000US05001,05001,"Arkansas County, Arkansas",05,001,99999,    2560902522,     116495598,+34.2895735,-091.3765467
0500000US05003,05003,"Ashley County, Arkansas",05,003,99999,    2396641905,      39310651,+33.1908354,-091.7722672
0500000US05005,05005,"Baxter County, Arkansas",05,005,34260,    1435587546,      83997217,+36.2807100,-092.3304383
0500000US05007,05007,"Benton County, Arkansas",05,007,22220,    2194644508,      94662461,+36.3378246,-094.2561871
0500000US05009,05009,"Boone County, Arkansas",05,009,25460,    1528692190,      30044428,+36.3043077,-093.0792041
0500000US05011,05011,"Bradley County, Arkansas",05,011,99999,    1681500473,       9546870,+33.4638194,-092.1681641
0500000US05013,05013,"Calhoun County, Arkansas",05,013,15780,    1628017155,       9926138,+33.5604604,-092.5138790
0500000US05015,05015,"Carroll County, Arkansas",05,015,99999,    1631917381,      22566276,+36.3377742,-093.5416633
0500000US05017,05017,"Chicot County, Arkansas",05,017,99999,    1668740125,     120391665,+33.2671393,-091.2971578
0500000US05019,05019,"Clark County, Arkansas",05,019,11660,    2243121932,      43395997,+34.0533118,-093.1762051
0500000US05021,05021,"Clay County, Arkansas",05,021,99999,    1656206452,       5105957,+36.3673021,-090.4187041
0500000US05023,05023,"Cleburne County, Arkansas",05,023,99999,    1434055831,      99015207,+35.5662882,-092.0599743
0500000US05025,05025,"Cleveland County, Arkansas",05,025,38220,    1548252069,       2500394,+33.8932006,-092.1887141
0500000US05027,05027,"Columbia County, Arkansas",05,027,31620,    1984066985,       1813507,+33.2150704,-093.2269012
0500000US05029,05029,"Conway County, Arkansas",05,029,99999,    1430319825,      37342580,+35.2657024,-092.6892483
0500000US05031,05031,"Craighead County, Arkansas",05,031,27860,    1831656075,      14162379,+35.8282682,-090.6304114
0500000US05033,05033,"Crawford County, Arkansas",05,033,22900,    1536106675,      28873990,+35.5830407,-094.2362241
0500000US05035,05035,"Crittenden County, Arkansas",05,035,32820,    1579271661,      68938875,+35.2118784,-090.3153314
0500000US05037,05037,"Cross County, Arkansas",05,037,99999,    1596418434,      15348594,+35.2912586,-090.7738942
0500000US05039,05039,"Dallas County, Arkansas",05,039,99999,    1728522942,       1864048,+33.9678233,-092.6539989
0500000US05041,05041,"Desha County, Arkansas",05,041,99999,    1989504302,     133058424,+33.8287478,-091.2444274
0500000US05043,05043,"Drew County, Arkansas",05,043,99999,    2145431293,      18920696,+33.5872418,-091.7227781
0500000US05045,05045,"Faulkner County, Arkansas",05,045,30780,    1678012685,      41927331,+35.1463563,-092.3246543
0500000US05047,05047,"Franklin County, Arkansas",05,047,22900,    1576932379,      27933924,+35.5085730,-093.8876719
0500000US05049,05049,"Fulton County, Arkansas",05,049,99999,    1601114128,       5527461,+36.3834433,-091.8192392
0500000US05051,05051,"Garland County, Arkansas",05,051,26300,    1755444878,     147213948,+34.5788613,-093.1469148
0500000US05053,05053,"Grant County, Arkansas",05,053,30780,    1636376859,       2904466,+34.2880633,-092.4239843
0500000US05055,05055,"Greene County, Arkansas",05,055,37500,    1496233476,       4826525,+36.1199223,-090.5652409
0500000US05057,05057,"Hempstead County, Arkansas",05,057,26260,    1884267810,      35372390,+33.7286109,-093.6658093
0500000US05059,05059,"Hot Spring County, Arkansas",05,059,99999,    1593367055,      18052939,+34.3151767,-092.9441474
0500000US05061,05061,"Howard County, Arkansas",05,061,99999,    1524346632,      17509479,+34.0831786,-093.9909884
0500000US05063,05063,"Independence County, Arkansas",05,063,12900,    1978628920,      19593957,+35.7374992,-091.5599423
0500000US05065,05065,"Izard County, Arkansas",05,065,99999,    1503686209,       8913023,+36.0948792,-091.9136252
0500000US05067,05067,"Jackson County, Arkansas",05,067,99999,    1641892684,      19587909,+35.5966053,-091.2231780
0500000US05069,05069,"Jefferson County, Arkansas",05,069,38220,    2255220650,     111447666,+34.2776955,-091.9307012
0500000US05071,05071,"Johnson County, Arkansas",05,071,99999,    1708883157,      59415544,+35.5733586,-093.4663223
0500000US05073,05073,"Lafayette County, Arkansas",05,073,99999,    1368208312,      43539379,+33.2406596,-093.6116427
0500000US05075,05075,"Lawrence County, Arkansas",05,075,99999,    1521913098,      12244885,+36.0410983,-091.1011529
0500000US05077,05077,"Lee County, Arkansas",05,077,99999,    1560780566,      43722296,+34.7797500,-090.7792884
0500000US05079,05079,"Lincoln County, Arkansas",05,079,38220,    1454321132,      27631033,+33.9576649,-091.7276236
0500000US05081,05081,"Little River County, Arkansas",05,081,99999,    1378529805,      84207522,+33.6994970,-094.2297740
0500000US05083,05083,"Logan County, Arkansas",05,083,99999,    1834034439,      60696140,+35.2185495,-093.7205628
0500000US05085,05085,"Lonoke County, Arkansas",05,085,30780,    1996176993,      83170220,+34.7551137,-091.8941320
0500000US05087,05087,"Madison County, Arkansas",05,087,22220,    2160711386,       7316240,+36.0125452,-093.7240531
0500000US05089,05089,"Marion County, Arkansas",05,089,99999,    1546245256,     112174577,+36.2666562,-092.6785880
0500000US05091,05091,"Miller County, Arkansas",05,091,45500,    1620239736,      31263840,+33.3055048,-093.9015091
0500000US05093,05093,"Mississippi County, Arkansas",05,093,14180,    2332475973,      49826380,+35.7669426,-090.0522086
0500000US05095,05095,"Monroe County, Arkansas",05,095,99999,    1572439014,      36715157,+34.6795127,-091.2033140
0500000US05097,05097,"Montgomery County, Arkansas",05,097,99999,    2019879948,      52859758,+34.5456518,-093.6641468
0500000US05099,05099,"Nevada County, Arkansas",05,099,26260,    1600189595,       7257804,+33.6666991,-093.3050716
0500000US05101,05101,"Newton County, Arkansas",05,101,25460,    2126110054,       5931821,+35.9100625,-093.2150843
0500000US05103,05103,"Ouachita County, Arkansas",05,103,15780,    1897899921,      18050486,+33.5911582,-092.8784177
0500000US05105,05105,"Perry County, Arkansas",05,105,30780,    1428125735,      23648787,+34.9463629,-092.9268772
0500000US05107,05107,"Phillips County, Arkansas",05,107,25760,    1801758335,      82056090,+34.4258423,-090.8483856
0500000US05109,05109,"Pike County, Arkansas",05,109,99999,    1555592368,      34995957,+34.1581907,-093.6586589
0500000US05111,05111,"Poinsett County, Arkansas",05,111,27860,    1964217602,      13522889,+35.5689809,-090.6805953
0500000US05113,05113,"Polk County, Arkansas",05,113,99999,    2221377955,      12387478,+34.4909149,-094.2308841
0500000US05115,05115,"Pope County, Arkansas",05,115,40780,    2104490517,      47206953,+35.4552965,-093.0315353
0500000US05117,05117,"Prairie County, Arkansas",05,117,99999,    1678203880,      71628651,+34.8282250,-091.5571995
0500000US05119,05119,"Pulaski County, Arkansas",05,119,30780,    1967777404,     124061704,+34.7739877,-092.3165149
0500000US05121,05121,"Randolph County, Arkansas",05,121,99999,    1689166005,       9968447,+36.3412985,-091.0284409
0500000US05123,05123,"St. Francis County, Arkansas",05,123,22620,    1644048592,      20050191,+35.0144383,-090.7421993
0500000US05125,05125,"Saline County, Arkansas",05,125,30780,    1874124567,      17835823,+34.6485246,-092.6744630
0500000US05127,05127,"Scott County, Arkansas",05,127,99999,    2311098364,      14901123,+34.8588693,-094.0636413
0500000US05129,05129,"Searcy County, Arkansas",05,129,99999,    1725176918,       6256956,+35.9096596,-092.6993507
0500000US05131,05131,"Sebastian County, Arkansas",05,131,22900,    1377643728,      36905742,+35.1969808,-094.2749890
0500000US05133,05133,"Sevier County, Arkansas",05,133,99999,    1463670417,      41830997,+33.9946083,-094.2432898
0500000US05135,05135,"Sharp County, Arkansas",05,135,99999,    1565489388,       5172578,+36.1733989,-091.4710689
0500000US05137,05137,"Stone County, Arkansas",05,137,99999,    1570581314,       7838986,+35.8569888,-092.1404941
0500000US05139,05139,"Union County, Arkansas",05,139,20980,    2691552718,      41401571,+33.1682186,-092.5981447
0500000US05141,05141,"Van Buren County, Arkansas",05,141,99999,    1834082139,      41805938,+35.5829588,-092.5159772
0500000US05143,05143,"Washington County, Arkansas",05,143,22220,    2439681852,      27046999,+35.9712088,-094.2184168
0500000US05145,05145,"White County, Arkansas",05,145,42620,    2680832626,      18311035,+35.2547221,-091.7531583
0500000US05147,05147,"Woodruff County, Arkansas",05,147,99999,    1519780744,      18707994,+35.1890710,-091.2444178
0500000US05149,05149,"Yell County, Arkansas",05,149,40780,    2408647209,      48880316,+34.9977133,-093.4083032
0500000US06001,06001,"Alameda County, California",06,001,41860,    1914046110,     213184643,+37.6480811,-121.9133039
0500000US06003,06003,"Alpine County, California",06,003,99999,    1912271907,      12557251,+38.6176096,-119.7989986
0500000US06005,06005,"Amador County, California",06,005,99999,    1539962991,      29456575,+38.4435501,-120.6538563
0500000US06007,06007,"Butte County, California",06,007,17020,    4238423238,     105325758,+39.6659588,-121.6019188
0500000US06009,06009,"Calaveras County, California",06,009,99999,    2641819725,      43810420,+38.1878437,-120.5551154
0500000US06011,06011,"Colusa County, California",06,011,99999,    2980379369,      14581020,+39.1777385,-122.2375629
0500000US06013,06013,"Contra Costa County, California",06,013,41860,    1854268836,     227485306,+37.9194790,-121.9515431
0500000US06015,06015,"Del Norte County, California",06,015,18860,    2606493856,     578525663,+41.7499033,-123.9809983
0500000US06017,06017,"El Dorado County, California",06,017,40900,    4423396606,     203243236,+38.7855320,-120.5343981
0500000US06019,06019,"Fresno County, California",06,019,23420,   15431126407,     137815999,+36.7610058,-119.6550193
0500000US06021,06021,"Glenn County, California",06,021,99999,    3403106702,      33750196,+39.6025462,-122.4016998
0500000US06023,06023,"Humboldt County, California",06,023,21700,    9241044673,    1254256396,+40.7066731,-123.9258181
0500000US06025,06025,"Imperial County, California",06,025,20940,   10817352524,     790247942,+33.0408155,-115.3553946
0500000US06027,06027,"Inyo County, California",06,027,13860,   26368354217,     119208057,+36.5619770,-117.4039269
0500000US06029,06029,"Kern County, California",06,029,12540,   21061565098,      79577235,+35.3466288,-118.7295064
0500000US06031,06031,"Kings County, California",06,031,25260,    3598582308,       5468555,+36.0724780,-119.8155301
0500000US06033,06033,"Lake County, California",06,033,17340,    3254227528,     188962335,+39.0948019,-122.7467569
0500000US06035,06035,"Lassen County, California",06,035,45000,   11761612172,     463440721,+40.7210889,-120.6299314
0500000US06037,06037,"Los Angeles County, California",06,037,31100,   10509869649,    1795012906,+34.1963983,-118.2618616
0500000US06039,06039,"Madera County, California",06,039,31460,    5534982985,      41957504,+37.2100387,-119.7498519
0500000US06041,06041,"Marin County, California",06,041,41860,    1347585521,     797420433,+38.0518169,-122.7459738
0500000US06043,06043,"Mariposa County, California",06,043,99999,    3752416976,      36271400,+37.5700335,-119.9128599
0500000US06045,06045,"Mendocino County, California",06,045,46380,    9081386386,     962952644,+39.4323876,-123.4428811
0500000US06047,06047,"Merced County, California",06,047,32900,    5011554741,     112760487,+37.1948063,-120.7228019
0500000US06049,06049,"Modoc County, California",06,049,99999,   10146977156,     739774453,+41.5929185,-120.7183704
0500000US06051,06051,"Mono County, California",06,051,99999,    7896827391,     214695487,+37.9158363,-118.8751668
0500000US06053,06053,"Monterey County, California",06,053,41500,    8496702738,    1270714482,+36.2401070,-121.3155732
0500000US06055,06055,"Napa County, California",06,055,34900,    1938247338,     104169342,+38.5073511,-122.3259947
0500000US06057,06057,"Nevada County, California",06,057,46020,    2480616988,      41514942,+39.2951907,-120.7734456
0500000US06059,06059,"Orange County, California",06,059,31100,    2047561084,     407916814,+33.6756872,-117.7772068
0500000US06061,06061,"Placer County, California",06,061,40900,    3644136017,     247205361,+39.0620324,-120.7227181
0500000US06063,06063,"Plumas County, California",06,063,99999,    6612350713,     156395470,+39.9951699,-120.8295155
0500000US06065,06065,"Riverside County, California",06,065,40140,   18664696661,     251073334,+33.7298275,-116.0022389
0500000US06067,06067,"Sacramento County, California",06,067,40900,    2498415670,      76077248,+38.4500114,-121.3404409
0500000US06069,06069,"San Benito County, California",06,069,41940,    3596742302,       4555039,+36.6107024,-121.0852960
0500000US06071,06071,"San Bernardino County, California",06,071,40140,   51947229509,     124028343,+34.8572198,-116.1811967
0500000US06073,06073,"San Diego County, California",06,073,41740,   10895120648,     826347909,+33.0236041,-116.7761174
0500000US06075,06075,"San Francisco County, California",06,075,41860,     121399963,     479190317,+37.7272391,-123.0322294
0500000US06077,06077,"San Joaquin County, California",06,077,44700,    3603505998,      91108644,+37.9350336,-121.2722369
0500000US06079,06079,"San Luis Obispo County, California",06,079,42020,    8543248461,     820974646,+35.3852268,-120.4475404
0500000US06081,06081,"San Mateo County, California",06,081,41860,    1161371825,     757704380,+37.4146639,-122.3715417
0500000US06083,06083,"Santa Barbara County, California",06,083,42060,    7083838022,    2729829365,+34.5373784,-120.0384850
0500000US06085,06085,"Santa Clara County, California",06,085,41940,    3341343470,      36174996,+37.2207774,-121.6906224
0500000US06087,06087,"Santa Cruz County, California",06,087,42100,    1152986019,     419568865,+37.0124883,-122.0072050
0500000US06089,06089,"Shasta County, California",06,089,39820,    9778246966,     186530888,+40.7605215,-122.0435495
0500000US06091,06091,"Sierra County, California",06,091,99999,    2468813797,      23299108,+39.5769252,-120.5219926
0500000US06093,06093,"Siskiyou County, California",06,093,99999,   16259652221,     179889482,+41.5879861,-122.5332868
0500000US06095,06095,"Solano County, California",06,095,46700,    2128361199,     218665937,+38.2672255,-121.9395940
0500000US06097,06097,"Sonoma County, California",06,097,42220,    4081430136,     497530353,+38.5325740,-122.9451943
0500000US06099,06099,"Stanislaus County, California",06,099,33700,    3871582888,      51437339,+37.5623842,-121.0026557
0500000US06101,06101,"Sutter County, California",06,101,49700,    1560235601,      15747004,+39.0352571,-121.7027576
0500000US06103,06103,"Tehama County, California",06,103,39780,    7639709781,      32276063,+40.1261561,-122.2322757
0500000US06105,06105,"Trinity County, California",06,105,99999,    8234229734,      73407861,+40.6477241,-123.1144043
0500000US06107,06107,"Tulare County, California",06,107,47300,   12494658169,      37391616,+36.2304529,-118.7805422
0500000US06109,06109,"Tuolumne County, California",06,109,38020,    5752062580,     138683578,+38.0214510,-119.9647084
0500000US06111,06111,"Ventura County, California",06,111,37100,    4773691889,     945991626,+34.3587415,-119.1331432
0500000US06113,06113,"Yolo County, California",06,113,40900,    2628032408,      22969178,+38.6792682,-121.9031776
0500000US06115,06115,"Yuba County, California",06,115,49700,    1636454192,      30998568,+39.2700256,-121.3442802
0500000US08001,08001,"Adams County, Colorado",08,001,19740,    3024207713,      42070226,+39.8743252,-104.3318718
0500000US08003,08003,"Alamosa County, Colorado",08,003,99999,    1871636898,       1807726,+37.5684423,-105.7880414
0500000US08005,08005,"Arapahoe County, Colorado",08,005,19740,    2067070049,      19003734,+39.6446318,-104.3317329
0500000US08007,08007,"Archuleta County, Colorado",08,007,99999,    3496937899,      13827529,+37.2023952,-107.0508634
0500000US08009,08009,"Baca County, Colorado",08,009,99999,    6617333541,       6142194,+37.3031437,-102.5354566
0500000US08011,08011,"Bent County, Colorado",08,011,99999,    3918292377,      73093771,+37.9318907,-103.0775841
0500000US08013,08013,"Boulder County, Colorado",08,013,14500,    1881080439,      36469028,+40.0948262,-105.3983824
0500000US08014,08014,"Broomfield County, Colorado",08,014,19740,      85557538,       1466175,+39.9533825,-105.0521250
